1,74.469143,74.46914311
2,74.423566,74.42356611
3,74.35242099999999,74.3524209999999911
4,74.283737,74.28373711
5,74.206577,74.20657711
6,75.06524,75.0652411
7,75.10085500000001,150.2017100000000211
8,75.124384,75.12438411
9,75.44451600000001,75.4445160000000111
10,75.80894799999999,75.8089479999999911
11,76.053011,76.05301111
12,76.12585999999999,76.1258599999999911
13,76.22619,76.22619
14,76.19642499999999,76.39284999999998
15,76.148709,76.148709
16,76.08399,76.08399
17,76.432933,76.432933
18,75.89752800000001,75.89752800000001
19,76.04805999999999,76.04805999999999
20,75.99546,75.99546
21,75.99625900000001,75.99251800000002
22,75.94283,75.94283
23,75.926843,75.926843
24,76.015098,76.015098
25,75.995276,75.995276
26,75.970566,75.970566
27,75.959063,75.959063
28,75.92263600000001,151.84527200000002
29,75.939699,75.939699
30,75.87677500000001,75.87677500000001
31,75.89821599999999,75.89821599999999
32,76.36093100000001,76.36093100000001
33,76.440479,76.440479
34,76.484503,76.484503
35,76.50151899999999,153.00303799999998
36,76.44050899999999,76.44050899999999
37,76.381048,76.381048
38,76.32419200000001,76.32419200000001
39,76.733069,76.733069
40,77.388472,77.388472
41,77.440048,77.440048
42,77.59061600000001,155.18123200000002
43,77.85552200000001,77.85552200000001
44,77.884124,77.884124
45,78.043833,78.043833
46,78.395093,78.395093
47,79.275409,79.275409
48,80.295772,80.295772
49,81.493419,162.986838
50,82.125366,82.125366
51,82.354683,82.354683
52,82.44105,82.44105
53,81.54213,81.54213
54,81.042514,81.042514
55,80.40849499999999,80.40849499999999
56,79.87370899999999,159.74741799999998
57,80.336299,80.336299
58,80.83654299999999,80.83654299999999
59,80.86803,80.86803
60,80.855708,80.855708
61,81.183042,81.183042
62,81.25135,81.25135
63,81.507866,163.015732
64,81.52802,81.52802
65,81.369415,81.369415
66,81.311183,81.311183
67,81.278715,81.278715
68,81.625393,81.625393
69,82.049086,82.049086
70,83.11070900000001,166.22141800000003
71,83.349955,83.349955
72,83.935908,83.935908
